Area,
-2.05662E-08,
-2.23922E-08,
-2.06716E-08,
-2.15662E-08,
-2.13333E-08,
-2.35637E-08,
-2.17034E-08,
-2.22034E-08,
-2.20564E-08,
-2.85784E-09,
-1.96005E-08,
-2.15319E-08,
-2.1326E-08,
-2.2701E-08,
-2.15196E-08,
-3.15686E-09,
-1.96642E-08,
-1.40294E-08,
-2.10858E-08,
-2.29755E-08,
-2.18628E-08,
-2.0848E-08,
-2.12525E-08,
-2.06887E-08,
-2.19044E-08,
-1.90956E-08,
-2.33505E-08,
-2.20049E-08,
-1.81103E-08,
-1.84534E-08,
-2.20294E-08,
-2.18897E-08,
-2.22623E-08,
-3.96814E-09,
-2.22353E-08,
-2.27157E-08,
-1.18064E-08,
-2.12304E-08,
-2.10196E-08,
-2.38015E-08,
-2.2848E-08,
-2.19289E-08,
-2.19608E-08,
-1.86642E-08,
-1.89559E-08,
-2.04289E-08,
-2.3299E-08,
-2.28554E-08,
-2.23064E-08,
-2.06961E-08,
-1.99412E-08,
-2.23946E-08,
-2.22868E-08,
-2.17941E-08,
-2.26642E-08,
-6.39216E-09,
-1.93456E-08,
-2.45907E-08,
-2.07402E-08,
-2.25098E-08,
-2.07353E-08,
-2.04583E-08,
-2.16446E-08,
-1.89387E-08,
-2.19387E-08,
-2.22892E-08,
-2.33995E-08,
-2.19069E-08,
-2.2174E-08,
-2.31299E-08,
-2.23897E-08,
-2.20637E-08,
-2.11544E-08,
-2.05123E-08,
-2.20343E-08,
-2.28235E-08,
-2.3E-08,
-2.10931E-08,
-2.04534E-08,
-2.23088E-08,
-2.28677E-08,
-2.26079E-08,
-2.07647E-08,
-2.16348E-08,
-2.34167E-08,
-2.14976E-08,
-2.21397E-08,
-2.12132E-08,
-2.23701E-08,
-2.15956E-08,
-2.23211E-08,
-2.13407E-08,
-2.21961E-08,
-2.28873E-08,
-2.14387E-08,
-2.00074E-08,
-2.63725E-09,
-2.23407E-08,
-2.19093E-08,
-2.22451E-08,
-2.21912E-08,
-2.34804E-08,
-2.16814E-08,
-2.33995E-08,
-2.13407E-08,
-2.21177E-08,
-2.2652E-08,
-2.19779E-08,
-2.18407E-08,
-1.73162E-08,
-2.23995E-08,
-2.07549E-08,
-2.23064E-08,
-2.35147E-08,
-2.0674E-08,
-2.19461E-08,
-2.18726E-08,
-1.95123E-08,
-2.93627E-09,
-2.30049E-08,
-2.14902E-08,
-2.26177E-08,
-2.11397E-08,
-2.06275E-08,
-2.33726E-08,
-2.29142E-08,
-2.10711E-08,
-2.17353E-08,
-2.1348E-08,
-2.1576E-08,
-2.14976E-08,
-2.00956E-08,
-2.22868E-08,
-2.18039E-08,
-2.37378E-08,
-2.25172E-08,
-2.21005E-08,
-2.22696E-08,
-2.21446E-08,
-2.20172E-08,
-2.18873E-08,
-2.19191E-08,
-2.36471E-08,
-2.25539E-08,
-2.16495E-08,
-2.04118E-08,
-1.47377E-08,
-2.03701E-08,
-4.07598E-09,
-2.19069E-08,
-2.2027E-08,
-1.13407E-08,
-2.30098E-08,
-2.2201E-08,
-2.08015E-08,
-2.09118E-08,
-2.25221E-08,
-2.03113E-08,
-1.93431E-08,
-2.0076E-08,
-1.89583E-08,
-2.26814E-08,
-1.71299E-08,
-2.08824E-08,
-1.95E-08,
-1.99828E-08,
-2.06569E-08,
-2.19657E-08,
-2.19657E-08,
-2.14461E-08,
-2.13848E-08,
-3.375E-09,
-2.10735E-08,
-2.09142E-08,
-2.13162E-08,
-2.05956E-08,
-2.08922E-08,
-2.75245E-09,
-2.19559E-08,
-2.15735E-08,
-1.96495E-08,
-2.1826E-08,
-2.41863E-08,
-2.07059E-08,
-2.19142E-08,
-1.525E-08,
-2.13554E-08,
-4.4951E-09,
-2.19142E-08,
-2.20343E-08,
-2.15392E-08,
-2.29461E-08,
-1.97059E-08,
-2.13162E-08,
-4.29657E-09,
-2.13431E-08,
-4.7402E-09,
-2.22451E-08,
-2.12892E-08,
-2.27304E-08,
-2.24044E-08,
-2.3E-08,
-2.17745E-08,
-3.50539E-08,
-2.10588E-08,
-2.34191E-08,
-2.51079E-08,
-2.23578E-08,
-2.09265E-08,
-2.26863E-08,
-2.33456E-08,
-2.14828E-08,
-2.36324E-08,
