Area,
-3.50931E-08,
-3.41642E-08,
-3.21201E-08,
-3.30809E-08,
-3.30858E-08,
-8.5E-09,
-3.47868E-08,
-3.43922E-08,
-2.32402E-08,
-2.81618E-09,
-3.44044E-08,
-1.34142E-08,
-3.47108E-08,
-3.69608E-08,
-3.48235E-08,
-3.55637E-08,
-3.57843E-08,
-3.45392E-08,
-1.45858E-08,
-3.65613E-08,
-1.02304E-08,
-3.3848E-08,
-3.31936E-08,
-1.84779E-08,
-3.42157E-08,
-3.50833E-08,
-3.325E-08,
-3.42794E-08,
-3.54485E-08,
-3.36838E-08,
-3.34485E-08,
-3.51029E-08,
-3.49142E-08,
-3.5777E-08,
-3.42255E-08,
-3.31103E-08,
-3.42868E-08,
-3.58309E-08,
-2.93162E-08,
-3.45294E-08,
-3.35147E-08,
-3.17451E-08,
-3.53505E-08,
-3.41789E-08,
-3.26299E-08,
-1.92132E-08,
-3.43039E-08,
-3.39755E-08,
-3.3924E-08,
-3.45858E-08,
-3.22329E-08,
-3.19583E-08,
-3.44976E-08,
-3.54387E-08,
-4.85785E-09,
-3.40907E-08,
-3.3473E-08,
-2.13358E-08,
-2.9027E-08,
-3.38211E-08,
-3.44265E-08,
-3.57157E-08,
-3.45956E-08,
-3.22696E-08,
-3.44534E-08,
-3.43162E-08,
-3.45123E-08,
-3.88677E-08,
-3.75196E-08,
-3.26936E-08,
-1.65098E-08,
-3.43628E-08,
-3.47598E-08,
-3.40392E-08,
-3.67574E-08,
-2.55049E-08,
-2.31789E-08,
-3.48088E-08,
-3.47623E-08,
-8.39951E-09,
-3.25662E-08,
-3.41593E-08,
-3.61226E-08,
-3.50539E-08,
-3.54559E-08,
-3.4348E-08,
-2.50858E-08,
-3.53701E-08,
-3.34118E-08,
-3.43113E-08,
-2.73971E-08,
-3.37819E-08,
-8.99755E-09,
-3.54902E-08,
-3.34191E-08,
-3.25637E-08,
-3.55466E-08,
-3.11863E-08,
-3.49706E-08,
-3.25245E-08,
-3.36936E-08,
-3.46397E-08,
-2.65662E-08,
-3.2951E-08,
-3.69461E-08,
-3.57941E-08,
-3.00981E-09,
-2.82843E-08,
-3.67059E-08,
-3.59951E-08,
-3.41887E-08,
-3.4674E-08,
-3.22304E-08,
-2.03015E-08,
-3.3125E-08,
-3.38726E-08,
-3.45392E-08,
-3.35588E-08,
-1.025E-08,
-3.4326E-08,
-3.6125E-08,
-3.45637E-08,
-3.23407E-08,
-1.05662E-08,
-3.23039E-08,
-3.43873E-09,
-3.51128E-08,
-3.39559E-08,
-1.68211E-08,
-3.75539E-08,
-3.35931E-08,
-3.46397E-08,
-8.26226E-09,
-9.88971E-09,
-3.53529E-08,
-3.6652E-08,
-3.38235E-08,
-3.37598E-08,
-3.47745E-08,
-1.33088E-08,
-3.61471E-08,
-3.40662E-08,
-3.31544E-08,
-3.48211E-08,
-3.55686E-08,
-3.17574E-08,
-3.55515E-08,
-3.23505E-08,
-3.26397E-08,
-3.33358E-08,
-3.40368E-08,
-4.13652E-08,
-3.48628E-08,
-3.38922E-08,
-3.28113E-08,
-3.55221E-08,
-3.36103E-08,
-3.45025E-08,
-3.40196E-08,
-3.52868E-08,
-3.32868E-08,
-3.32941E-08,
-1.29118E-08,
-3.13039E-08,
-3.36618E-08,
-3.4277E-08,
-3.6576E-08,
-3.44412E-08,
-3.35907E-08,
-3.5674E-08,
-3.36226E-08,
-3.69632E-08,
-3.37476E-08,
-3.26348E-08,
-3.45637E-08,
-3.1875E-08,
-3.17574E-08,
-3.35686E-08,
-3.29191E-08,
-2.41716E-08,
-3.35147E-08,
-3.21029E-08,
-3.54779E-08,
-1.33015E-08,
-3.52353E-08,
-3.22476E-08,
-3.62745E-08,
-5.19853E-09,
-3.50343E-08,
-3.39412E-08,
-3.44167E-08,
-3.47353E-08,
-3.55637E-08,
-3.48064E-08,
-8.00245E-09,
-2.20098E-09,
-2.15613E-08,
-3.44265E-08,
-1.5652E-08,
-3.44559E-08,
-3.52917E-08,
-3.39632E-08,
-3.50221E-08,
-3.38382E-08,
-3.61005E-08,
-3.30466E-08,
-3.4674E-08,
-3.40515E-08,
-2.97549E-09,
-3.37476E-08,
-3.56152E-08,
-3.26324E-08,
-3.2848E-08,
-3.51593E-08,
-3.18186E-08,
-3.74167E-08,
-3.59142E-08,
-3.40294E-08,
-3.44657E-08,
-1.71103E-08,
-3.39902E-08,
-3.38113E-08,
-2.87819E-08,
-3.41667E-08,
-3.09608E-08,
-3.41275E-08,
-3.44681E-08,
-3.49829E-08,
-3.53113E-08,
-1.37549E-08,
-3.41005E-08,
-3.45049E-08,
-3.34289E-08,
-3.29878E-08,
-3.4174E-08,
-3.65735E-08,
-9.31618E-09,
-3.38995E-08,
-3.4848E-08,
-3.16373E-08,
-3.25735E-08,
-3.30221E-08,
-3.42451E-08,
-3.30025E-08,
-3.28162E-08,
-5.80392E-09,
-5.82108E-09,
-3.41471E-08,
-3.53726E-08,
-1.1902E-08,
-3.39804E-08,
-3.67819E-08,
-3.40221E-08,
-3.39534E-08,
-3.31299E-08,
-3.48064E-08,
-3.40319E-08,
-3.62525E-08,
-3.31887E-08,
-3.06446E-08,
-3.56471E-08,
-3.14657E-08,
-2.35662E-08,
-1.68873E-08,
-3.53873E-08,
-3.48897E-08,
-3.40539E-08,
-3.48971E-08,
-3.49142E-08,
-3.43799E-08,
-2.99485E-08,
-2.86789E-08,
-3.48039E-08,
-3.38529E-08,
-3.38971E-08,
-3.55809E-08,
-3.30784E-08,
-4.60294E-09,
-3.56765E-08,
-2.87108E-08,
-3.21054E-08,
-3.49093E-08,
-3.50368E-08,
-3.67549E-08,
-3.49657E-08,
-3.39829E-08,
-3.37427E-08,
-3.53848E-08,
-3.38677E-08,
-3.50245E-08,
-3.29755E-08,
-2.03946E-08,
-6.84314E-09,
-3.36838E-08,
-3.025E-08,
-3.40858E-08,
-3.35245E-08,
-3.45515E-08,
-1.57377E-08,
-3.48554E-08,
-3.23652E-08,
-3.40392E-08,
-3.40833E-08,
-3.53971E-08,
-3.54363E-08,
-3.11544E-08,
-3.40686E-08,
-3.28529E-08,
-3.38529E-08,
-3.29829E-08,
-3.60441E-08,
-3.48211E-08,
-3.41177E-08,
-3.52108E-08,
-3.29461E-08,
-3.63284E-08,
-3.37598E-08,
-3.39044E-08,
-1.5701E-08,
-2.18211E-08,
-3.16299E-08,
-3.48652E-08,
-3.53039E-08,
-3.28799E-08,
-3.06789E-08,
-3.53211E-08,
-3.02034E-08,
-3.31985E-08,
-3.35098E-08,
-3.16985E-08,
-3.62794E-08,
-3.3652E-09,
-3.47549E-09,
-3.47206E-08,
-3.47623E-08,
-3.46054E-08,
-3.1299E-08,
-1.70711E-08,
-3.47476E-08,
-3.36324E-08,
-3.67206E-08,
-3.53235E-08,
-3.53848E-08,
-3.45074E-08,
-3.25049E-08,
-3.25833E-08,
-3.45196E-08,
-3.38701E-08,
-3.59829E-08,
-3.49902E-08,
-3.33873E-08,
-3.90932E-09,
-3.49093E-08,
-5.98285E-09,
-3.49559E-08,
-3.35147E-08,
-3.42451E-08,
-3.41667E-08,
-3.45711E-08,
-3.51152E-08,
-3.17868E-08,
-3.94853E-09,
-3.35294E-08,
-3.56446E-08,
-3.1451E-08,
-3.3576E-08,
-3.56397E-08,
-3.3E-08,
-3.54804E-08,
-3.18382E-08,
-2.68333E-08,
-3.46936E-08,
-3.98285E-09,
-3.53407E-08,
-3.16642E-08,
-3.32549E-08,
-3.56912E-08,
-7.08334E-09,
-3.2973E-08,
-3.56128E-08,
-8.49265E-09,
-3.47304E-08,
-3.46275E-08,
-3.35392E-08,
-3.26961E-08,
-3.2799E-08,
-3.56446E-08,
-2.97868E-08,
-3.28946E-08,
-3.43628E-08,
-2.85686E-08,
-1.11299E-08,
-3.15588E-08,
-3.23407E-08,
-3.63652E-08,
-3.34657E-08,
-3.65588E-08,
-3.48235E-08,
-3.33137E-08,
-3.50221E-08,
-3.24289E-08,
-3.35784E-08,
-3.38358E-08,
-3.32892E-08,
-3.41838E-08,
-3.52206E-08,
-3.30343E-08,
-3.21299E-08,
-3.36887E-08,
-3.35123E-08,
-3.4723E-08,
-3.40882E-08,
-3.44118E-08,
-3.46814E-08,
-3.31814E-08,
-3.28064E-08,
-3.20196E-08,
-2.92157E-08,
-3.47843E-08,
-3.40711E-08,
-2.93603E-08,
-3.47721E-08,
-1.34191E-08,
-3.55637E-08,
-3.36152E-08,
-3.38284E-08,
-3.46299E-08,
-2.08137E-08,
-2.53211E-08,
-3.34093E-08,
-3.50833E-08,
-3.36128E-08,
-3.63505E-08,
-3.46593E-08,
-3.30196E-08,
-3.35245E-08,
-3.39118E-08,
-7.81373E-09,
-3.00417E-08,
-3.58015E-08,
-3.51838E-08,
-3.36936E-08,
-3.44927E-08,
-3.47868E-08,
-3.24853E-08,
-3.40466E-08,
-3.31863E-08,
-3.55441E-08,
-4.47059E-09,
-3.19681E-08,
-3.43554E-08,
-3.61079E-08,
-3.58407E-08,
-3.46103E-08,
-3.28407E-08,
-3.6125E-08,
-3.46495E-08,
-3.5125E-08,
-3.80907E-08,
-3.42721E-08,
-3.4674E-08,
-3.52402E-08,
-3.26471E-08,
-3.24951E-08,
-3.41079E-08,
-3.23431E-08,
-3.39583E-08,
-3.42083E-08,
-3.41054E-08,
-3.46005E-08,
-3.54338E-08,
-3.42181E-08,
-3.40098E-08,
-3.38726E-08,
-3.36201E-08,
-3.52525E-08,
-3.3076E-08,
-3.38113E-08,
-3.29216E-08,
-3.34632E-08,
-3.23064E-08,
-3.33162E-08,
-3.33946E-08,
-3.73285E-09,
-3.20196E-08,
-3.56275E-08,
-3.32132E-08,
-3.19363E-08,
-3.64559E-08,
-1.99265E-09,
-2.2353E-09,
-3.33677E-08,
-3.26005E-08,
-3.04461E-08,
-3.4826E-08,
-3.25931E-08,
-3.33603E-08,
-3.36275E-09,
-3.38897E-08,
-3.32696E-08,
-2.33309E-08,
-3.55049E-08,
-3.33235E-08,
-3.47794E-08,
-3.22549E-09,
-2.65294E-08,
-3.26618E-08,
-4.64461E-09,
-3.3973E-08,
-3.43799E-08,
-3.50147E-08,
-3.35564E-08,
-1.78235E-08,
-3.50784E-08,
-3.40662E-08,
-3.49314E-08,
-3.57745E-08,
-3.29265E-08,
-3.17941E-08,
-3.37304E-08,
-3.40784E-08,
-3.40172E-08,
-3.49927E-08,
-3.51667E-08,
-3.46103E-08,
-1.5174E-08,
-3.54338E-08,
-3.20686E-08,
-3.25735E-08,
-3.42034E-08,
-2.28186E-09,
-3.33579E-08,
-3.50196E-08,
-3.16446E-08,
-3.32083E-08,
-3.58015E-08,
-3.42451E-08,
-3.63995E-08,
-3.36299E-08,
-3.20245E-08,
-2.69363E-08,
-2.81985E-08,
-3.44265E-08,
-3.43113E-08,
-3.41275E-08,
-3.26373E-08,
-3.40515E-08,
-3.24927E-08,
-3.15907E-08,
-3.29927E-08,
-2.4527E-08,
-3.52721E-08,
-6.22059E-09,
-3.42059E-08,
-3.53431E-08,
-3.38726E-08,
-3.20123E-08,
-3.13456E-08,
-2.03824E-08,
-3.32598E-08,
-1.8375E-08,
-2.46495E-08,
-3.5277E-08,
-3.38358E-08,
-3.49387E-08,
-3.39216E-08,
-3.38799E-08,
-3.3451E-08,
-3.16201E-08,
-3.47476E-08,
-3.18897E-08,
-3.44902E-08,
-3.51005E-08,
-3.32206E-08,
-3.18505E-08,
-3.06814E-08,
-3.37672E-08,
-3.20515E-08,
-3.33407E-08,
-2.1E-08,
-3.44044E-08,
-3.32843E-08,
-3.37745E-08,
-3.52966E-08,
-3.35417E-08,
-3.41642E-08,
-2.79191E-08,
-3.23897E-08,
-3.45392E-08,
-3.26324E-08,
-3.56912E-08,
-3.42868E-08,
-7.70098E-09,
-3.30588E-08,
-3.39804E-08,
-3.30245E-08,
-3.41299E-08,
-3.28431E-08,
