Area,
-6.74093E-08,
-2.97304E-09,
-5.64951E-09,
-2.65196E-09,
-7.41667E-09,
-8.83334E-09,
-4.51961E-09,
-1.48382E-08,
-1.07402E-08,
-4.24289E-08,
-1.44412E-08,
-6.21569E-09,
-5.60784E-09,
-7.46324E-09,
-5.52206E-09,
-3.09804E-09,
-8.13236E-09,
-9.27206E-09,
-2.03431E-09,
-3.52451E-09,
-3.01471E-09,
-2.91422E-09,
-2.48039E-09,
-1.05074E-08,
-2.58824E-09,
-2.16667E-09,
-3.13726E-09,
-1.4076E-08,
-3.05637E-09,
-7.13481E-09,
-3.38971E-09,
-3.58333E-09,
-8.62255E-09,
-3.37745E-09,
-4.29657E-09,
-2.03799E-08,
-2.93137E-09,
-2.37255E-09,
-4.87255E-09,
-1.05172E-08,
-2.51716E-09,
-3.32108E-09,
-1.92868E-08,
-5.72549E-09,
-2.92892E-09,
-3.18137E-09,
-1.99216E-08,
-3.96079E-09,
-3.49265E-09,
-9.17157E-09,
-5.22059E-09,
-4.22304E-09,
-6.64461E-09,
-3.95343E-09,
-4.51471E-09,
-1.13873E-08,
-5.89461E-09,
-4.6152E-09,
-6.99265E-09,
-3.93382E-09,
-4.64706E-09,
-1.03211E-08,
-1.60098E-08,
-1.76667E-08,
-2.3799E-09,
-7.53701E-08,
-2.86275E-09,
-4.36765E-09,
-3.93137E-09,
-1.06029E-08,
-2.6348E-09,
-1.06397E-08,
-2.0625E-08,
-1.07108E-08,
-4.71079E-09,
-2.8848E-09,
-2.65294E-08,
-7.60049E-09,
-2.32353E-09,
-5.26471E-09,
-1.875E-08,
-8.79657E-09,
-1.64902E-08,
-7.89461E-09,
-8.56618E-09,
-5.73039E-09,
-2.28554E-08,
-7.41593E-08,
-3.01226E-09,
-1.63358E-08,
-6.34878E-08,
-1.40245E-08,
-1.14804E-08,
-7.2951E-08,
-8.3652E-09,
-4.43628E-09,
-7.65221E-08,
-2.49265E-09,
-6.06201E-08,
-7.32843E-09,
-1.01985E-08,
-3.41667E-09,
-4.46324E-09,
-2.92402E-09,
-1.20196E-08,
-3.07598E-09,
-3.83333E-09,
-9.54902E-09,
-1.12868E-08,
-3.38235E-09,
-7.48775E-08,
-4.20343E-09,
-3.63235E-09,
-8.31128E-09,
-2.30147E-09,
-7.40196E-09,
-3.43873E-09,
-5.99265E-09,
-5.22794E-09,
-3.34289E-08,
-8.1299E-09,
-1.07108E-08,
-4.80637E-09,
-5.06128E-09,
-4.92402E-09,
-5.23775E-09,
-9.23162E-08,
-5.64216E-09,
-4.43873E-09,
-1.34706E-08,
-5.33824E-09,
-3.97304E-09,
-1.29534E-08,
-3.22794E-09,
-2.93137E-09,
-4.44608E-09,
-6.71814E-09,
-4.9451E-08,
-1.35588E-08,
-1.90539E-08,
-1.75049E-08,
-4.12206E-08,
-9.19853E-09,
-6.50049E-08,
-3.99265E-09,
-2.57378E-08,
-3.85294E-09,
-6.04902E-09,
-2.73529E-09,
-7.3603E-09,
-2.41177E-09,
-2.17181E-08,
-2.04412E-08,
-3.42402E-09,
-2.69853E-09,
-1.72206E-08,
-5.86275E-09,
-6.34314E-09,
-3.33088E-09,
-1.77966E-08,
-2.60294E-09,
-6.18628E-09,
-8.48285E-09,
-2.70833E-09,
-2.90441E-09,
-1.20343E-08,
-7.25245E-09,
-1.30221E-08,
-8.77941E-09,
-2.81373E-09,
-8.71324E-09,
-9.66912E-09,
-7.21079E-09,
-2.33088E-09,
-3.32598E-09,
-6.07108E-09,
-1.37598E-08,
-2.90686E-09,
-5.68407E-08,
-1.63358E-08,
-2.0299E-08,
-1.64069E-08,
-7.16667E-08,
-6.05147E-09,
-1.01642E-08,
-3.22794E-09,
-2.28775E-08,
-3.36029E-09,
-2.86618E-08,
-1.38848E-08,
-5.43383E-09,
-1.68211E-08,
-7.15932E-09,
-5.49265E-09,
-2.5E-09,
-4.13971E-09,
-6.64951E-09,
-9.6054E-09,
-3.2402E-09,
-7.71324E-09,
-1.33064E-08,
-6.75981E-09,
-8.48775E-09,
-6.50735E-09,
-2.35858E-08,
-2.68382E-09,
-4.95833E-09,
-4.04167E-09,
-2.83824E-09,
-3.92157E-09,
-6.25981E-09,
-3.17892E-09,
-8.60785E-09,
-2.53186E-09,
-4.16422E-09,
-8.91912E-09,
-5.53432E-09,
-6.31128E-09,
-2.80147E-09,
-7.22549E-08,
-2.08578E-09,
-1.19559E-08,
-3.53431E-09,
-4.13137E-08,
-3.82598E-09,
-2.90686E-09,
-6.24216E-08,
-3.41667E-09,
-2.73039E-09,
-1.39191E-08,
-4.48677E-08,
-7.02941E-09,
-5.21814E-09,
-7.84314E-09,
-4.07353E-09,
-7.43873E-09,
-6.56863E-09,
-2.73529E-09,
-4.24265E-09,
-8.17402E-09,
-3.51716E-09,
-6.30392E-09,
-5.53677E-09,
-3.81863E-09,
-2.06863E-09,
-3.22304E-09,
-7.32941E-08,
-2.77941E-09,
-4.77451E-09,
-1.11373E-08,
-3.32108E-09,
-1.42157E-08,
-1.62328E-08,
-5.55637E-09,
-7.01716E-09,
-6.38235E-09,
-3.88971E-09,
-2.48284E-09,
-2.86275E-09,
-5.8603E-09,
-2.43628E-09,
-2.5049E-09,
-1.45319E-08,
-3.94853E-09,
-2.74142E-08,
-1.58775E-08,
-4.98799E-08,
-1.07377E-08,
-2.69118E-09,
-7.77255E-08,
-4.75E-09,
-3.06618E-09,
-9.44363E-09,
-4.01716E-08,
-8.03236E-08,
-4.54731E-08,
-4.30392E-09,
-4.59559E-09,
-1.28578E-08,
-6.27255E-08,
-3.3799E-09,
-5.85784E-09,
-2.70098E-09,
-3.47059E-09,
-9.90441E-09,
-9.48285E-09,
-6.77623E-08,
-1.05147E-08,
